primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name,table_primary_key
278,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_END_OF_SOFTWARE_MAINTENANCE_DATE,DATE,COLUMN,N,CPS_DSCI_API,6
279,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_END_OF_ROUTINE_FAIL_ANLYSYS_DT,DATE,COLUMN,N,CPS_DSCI_API,6
280,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_END_OF_SALE_DATE,DATE,COLUMN,N,CPS_DSCI_API,6
281,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_EOL_SOFTWARE_AVAILABLE_DT,DATE,COLUMN,N,CPS_DSCI_API,6
282,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_EOL_SIGNATURE_RELEASE_DT,DATE,COLUMN,N,CPS_DSCI_API,6
283,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_END_OF_SVC_CONTRACT_RNWL_DT,DATE,COLUMN,N,CPS_DSCI_API,6
284,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_END_OF_TAC_SUPPORT_DATE,DATE,COLUMN,N,CPS_DSCI_API,6
285,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_END_OF_SW_LICENSE_DATE,DATE,COLUMN,N,CPS_DSCI_API,6
286,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LAST_DATE_OF_SERVICE_ATTACHED,DATE,COLUMN,N,CPS_DSCI_API,6
287,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LAST_DATE_OF_RENEWAL,DATE,COLUMN,N,CPS_DSCI_API,6
288,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_GLOBAL_PRODUCT_LIST_PRICE,FLOAT,COLUMN,N,CPS_DSCI_API,6
289,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_GLOBAL_PRODUCT_LIST_PRICE_X_QUANTITY,FLOAT,COLUMN,N,CPS_DSCI_API,6
290,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_WARRANTY_TYPE,VARCHAR(240),COLUMN,N,CPS_DSCI_API,6
291,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_WARRANTY_END_DATE,DATE,COLUMN,N,CPS_DSCI_API,6
292,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_INSTANCE_NUMBER_CREATION_DATE,DATE,COLUMN,N,CPS_DSCI_API,6
293,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_SID_BUSINESS_ENTITY,VARCHAR(240),COLUMN,N,CPS_DSCI_API,6
294,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_DEVICE_LEVEL_REAL_PRODUCT_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
295,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_SITE_OU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,6
296,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_DEVICE_LEVEL_IS_LDOS_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_API,6
297,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LDOS_ANNUAL_DURATION,VARCHAR(20),COLUMN,N,CPS_DSCI_API,6
298,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_SMART_ACCOUNT_VIRTUAL_ACCOUNT,VARCHAR(4000),COLUMN,N,CPS_DSCI_API,6
299,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_EO_SECURITY_VUL_SUPPORT_DATE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
300,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_SAV_REFERENCE_VERSION,VARCHAR(255),COLUMN,N,CPS_DSCI_API,6
301,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LEVEL_1,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
302,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LEVEL_2,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
303,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LEVEL_3,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
304,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LEVEL_4,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
305,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LEVEL_5,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
306,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_LEVEL_6,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
307,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_SAV_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
308,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_SAV_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,6
309,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_CAV_ID,FLOAT,COLUMN,N,CPS_DSCI_API,6
310,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_CAV_NAME,VARCHAR(720),COLUMN,N,CPS_DSCI_API,6
311,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_CAV_BU_ID,FLOAT,COLUMN,N,CPS_DSCI_API,6
312,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_CAV_BU_NAME,VARCHAR(720),COLUMN,N,CPS_DSCI_API,6
313,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_CONTRACT_SIMPLIFICATION_IS_SIGNIFICANT,VARCHAR(10),COLUMN,N,CPS_DSCI_API,6
314,CXEA_SIGNED_CURRENT_COVERAGE,BASE TABLE,IB_REPLACED_INSTANCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,6
315,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,ASSET_MANAGER,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,7
316,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,CONTRACT_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,7
317,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,AM_BOOKING_CONTRACT,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,7
318,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,CONTRACT_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,7
319,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,AM_SERVICE_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,7
320,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,MONITOR_REASON,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,7
321,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,TOTAL_BASELINE_TAGS,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
322,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_ACCOUNT_TEAM,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
323,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_CUSTOMER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
324,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_PARTNER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
325,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_RENEWALS_MANAGER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
326,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,TBD_DECISION_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
327,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,TBD_MONITOR,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
328,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,TBD_PROPOSED_IN_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
329,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,TBD_PROPOSED_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
330,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,IN_CONFLICT_CUSTOMER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
331,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,IN_CONFLICT_DECLINED_COVERAGE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
332,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,IN_CONFLICT_DECOMMISSION_NOT_APPROVED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
333,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,IN_CONFLICT_PARTNER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
334,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,IN_CONFLICT_RECENT_SHIPMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
335,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,IN_CONFLICT_SCOPE_AMENDMENT_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
336,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,SIGNED_OFF_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
337,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,NO_VALIDATED_IB_TAG_APPLIED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
338,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
339,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,SIGNED_OFF_OUT_OF_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
340,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,NON_EXCLUDED_IB,"NUMBER(18,0)",COLUMN,N,CPS_DSCI_API,7
341,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,TOTAL_SIGNED_OFF_IN_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,7
342,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,7
343,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API,7
344,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,CISCO_CCO_ID,VARCHAR(10),COLUMN,N,CPS_DSCI_API,7
345,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_API,7
346,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_API,7
347,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,ROLE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,7
348,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,ORG,VARCHAR(10),COLUMN,N,CPS_DSCI_API,7
349,DATA_CANVAS_CONTRACT_METRICS,BASE TABLE,ENGAGEMENT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,7
350,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,RESPONSIBLE_CAM,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,8
351,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,CONTRACT_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,8
352,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,AM_BOOKING_CONTRACT,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,8
353,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,ACCOUNT_NAME,VARCHAR(1000),COLUMN,N,CPS_DSCI_API,8
354,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,CONTRACT_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,8
355,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,AM_SERVICE_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,8
356,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,MONITOR_REASON,VARCHAR(7),COLUMN,N,CPS_DSCI_API,8
357,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,BOOKINGS_ROLE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,8
358,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,TOTAL_BASELINE_TAGS,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
359,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,SIGNED_OFF_IN_SCOPE_ACCOUNT_TEAM,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
360,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,SIGNED_OFF_IN_SCOPE_CUSTOMER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
361,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,SIGNED_OFF_IN_SCOPE_PARTNER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
362,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,SIGNED_OFF_IN_SCOPE_RENEWALS_MANAGER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
363,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,TBD_DECISION_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
364,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,TBD_MONITOR,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
365,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,TBD_PROPOSED_IN_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
366,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,TBD_PROPOSED_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
367,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,IN_CONFLICT_CUSTOMER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
368,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,IN_CONFLICT_DECLINED_COVERAGE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
369,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,IN_CONFLICT_DECOMMISSION_NOT_APPROVED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
370,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,IN_CONFLICT_PARTNER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
371,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,IN_CONFLICT_RECENT_SHIPMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
372,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,IN_CONFLICT_SCOPE_AMENDMENT_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
373,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,SIGNED_OFF_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
374,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,NO_VALIDATED_IB_TAG_APPLIED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
375,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,SIGNED_OFF_IN_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
376,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,SIGNED_OFF_OUT_OF_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
377,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,NON_EXCLUDED_IB,"NUMBER(18,0)",COLUMN,N,CPS_DSCI_API,8
378,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,TOTAL_SIGNED_OFF_IN_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,8
379,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,8
380,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API,8
381,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,CISCO_CCO_ID,VARCHAR(10),COLUMN,N,CPS_DSCI_API,8
382,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_API,8
383,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,THEATER,VARCHAR(500),COLUMN,N,CPS_DSCI_API,8
384,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,ROLE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,8
385,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,ORG,VARCHAR(10),COLUMN,N,CPS_DSCI_API,8
386,DATA_CANVAS_CONTRACT_METRICS_NEW_CONTRACT_TABLE,BASE TABLE,ENGAGEMENT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,8
387,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,9
388,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,COL,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
389,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,IS_HIDDEN,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
390,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,SOURCE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
391,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,REAL_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
392,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,DISPLAY_NAME,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
393,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,DATA_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
394,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,SQL_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
395,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,DEFAULT_VALUES,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
396,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,TS_COLUMN_TYPE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
397,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,TS_TAGS,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
398,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,CLASS_OF_DATA,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
399,DATA_CANVAS_DATA_LINEAGE,BASE TABLE,D_NAME_SAFE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,9
400,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,ASSET_MANAGER,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,10
401,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,CONTRACT_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,10
402,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,AM_BOOKING_CONTRACT,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,10
403,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,CONTRACT_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,10
404,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,AM_SERVICE_TYPE,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,10
405,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,MONITOR_REASON,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,10
406,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,TOTAL_BASELINE_TAGS,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
407,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_ACCOUNT_TEAM,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
408,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_CUSTOMER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
409,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_PARTNER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
410,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_RENEWALS_MANAGER,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
411,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,TBD_DECISION_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
412,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,TBD_MONITOR,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
413,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,TBD_PROPOSED_IN_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
414,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,TBD_PROPOSED_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
415,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,IN_CONFLICT_CUSTOMER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
416,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,IN_CONFLICT_DECLINED_COVERAGE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
417,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,IN_CONFLICT_DECOMMISSION_NOT_APPROVED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
418,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,IN_CONFLICT_PARTNER_DISAGREEMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
419,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,IN_CONFLICT_RECENT_SHIPMENT,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
420,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,IN_CONFLICT_SCOPE_AMENDMENT_NEEDED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
421,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,SIGNED_OFF_OUT_OF_SCOPE,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
422,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,NO_VALIDATED_IB_TAG_APPLIED,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
423,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,SIGNED_OFF_IN_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
424,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,SIGNED_OFF_OUT_OF_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
425,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,NON_EXCLUDED_IB,"NUMBER(18,0)",COLUMN,N,CPS_DSCI_API,10
426,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,TOTAL_SIGNED_OFF_IN_SCOPE_VALIDATED_IB,"NUMBER(13,0)",COLUMN,N,CPS_DSCI_API,10
427,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,DC_ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,10
428,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,MGR_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_API,10
429,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,CISCO_CCO_ID,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,10
430,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,EMP_CCO_ID_MASKED,VARCHAR(50),COLUMN,N,CPS_DSCI_API,10
431,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,THEATER,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,10
432,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,ROLE,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,10
433,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,ORG,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,10
434,DATA_CANVAS_ENGAGEMENT_METRICS,BASE TABLE,ENGAGEMENT_NAME,VARCHAR(5000),COLUMN,N,CPS_DSCI_API,10
435,DATA_FEED_ACAT_CXEA,BASE TABLE,SUBSCRIPTION_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,11
436,DATA_FEED_ACAT_CXEA,BASE TABLE,SUB_REF_ID,VARCHAR(16777216),COLUMN,N,CPS_DSCI_API,11
437,DATA_FEED_ACAT_CXEA,BASE TABLE,DEAL_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,11
438,DATA_FEED_ACAT_CXEA,BASE TABLE,CUSTOMER_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_API,11
