View_Name,View_Column,Column_Type,Source_Table,Source_Column,Expression_Type
DC_CURRENT_SNAP_IB,DUP_SERIAL_NUMBER,DIRECT,DAILY_INSTANCE_2025_10_25,DUP_SERIAL_NUMBER,
DC_CURRENT_SNAP_IB,DUP_SERIAL_NUMBER_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,DUP_SERIAL_NUMBER_FLAG,
DC_CURRENT_SNAP_IB,IP_ADDRESS,DIRECT,DAILY_INSTANCE_2025_10_25,IP_ADDRESS,
DC_CURRENT_SNAP_IB,INSTANCE_STATUS_ID,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_STATUS_ID,
DC_CURRENT_SNAP_IB,INSTANCE_STATUS_DESC,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_STATUS_DESC,
DC_CURRENT_SNAP_IB,SERVICE_ORDER_ALLOWED_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,SERVICE_ORDER_ALLOWED_FLAG,
DC_CURRENT_SNAP_IB,IMMEDIATE_PARENT_INSTANCE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,IMMEDIATE_PARENT_INSTANCE_ID,
DC_CURRENT_SNAP_IB,PARENT_INSTANCE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,PARENT_INSTANCE_ID,
DC_CURRENT_SNAP_IB,REPLACED_INSTANCE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,REPLACED_INSTANCE_ID,
DC_CURRENT_SNAP_IB,INSTANCE_PARTY_ID,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_PARTY_ID,
DC_CURRENT_SNAP_IB,CIP_ACTIVE_END_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,CIP_ACTIVE_END_DATE,
DC_CURRENT_SNAP_IB,OWNER_PARTY_ID,DIRECT,DAILY_INSTANCE_2025_10_25,OWNER_PARTY_ID,
DC_CURRENT_SNAP_IB,IP_ACCOUNT_ID,DIRECT,DAILY_INSTANCE_2025_10_25,IP_ACCOUNT_ID,
DC_CURRENT_SNAP_IB,OWNER_PARTY_ACCOUNT_ID,DIRECT,DAILY_INSTANCE_2025_10_25,OWNER_PARTY_ACCOUNT_ID,
DC_CURRENT_SNAP_IB,CIA_ACTIVE_END_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,CIA_ACTIVE_END_DATE,
DC_CURRENT_SNAP_IB,SHIP_TO_SITE_USE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,SHIP_TO_SITE_USE_ID,
DC_CURRENT_SNAP_IB,SHIP_TO_PARTY_ID,DIRECT,DAILY_INSTANCE_2025_10_25,SHIP_TO_PARTY_ID,
DC_CURRENT_SNAP_IB,BILL_TO_SITE_USE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,BILL_TO_SITE_USE_ID,
DC_CURRENT_SNAP_IB,BILL_TO_PARTY_ID,DIRECT,DAILY_INSTANCE_2025_10_25,BILL_TO_PARTY_ID,
DC_CURRENT_SNAP_IB,ELECTRONIC_IDENTIFIER,DIRECT,DAILY_INSTANCE_2025_10_25,ELECTRONIC_IDENTIFIER,
DC_CURRENT_SNAP_IB,ERP_LIST_PRICE,DIRECT,DAILY_INSTANCE_2025_10_25,ERP_LIST_PRICE,
DC_CURRENT_SNAP_IB,ERP_SELLING_PRICE,DIRECT,DAILY_INSTANCE_2025_10_25,ERP_SELLING_PRICE,
DC_CURRENT_SNAP_IB,CURRENCY_CODE,DIRECT,DAILY_INSTANCE_2025_10_25,CURRENCY_CODE,
DC_CURRENT_SNAP_IB,WARRANTY_START_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,WARRANTY_START_DATE,
DC_CURRENT_SNAP_IB,WARRANTY_END_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,WARRANTY_END_DATE,
DC_CURRENT_SNAP_IB,WARRANTY_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,WARRANTY_TYPE,
DC_CURRENT_SNAP_IB,WARRANTY_COVERAGE_TEMPLATE,DIRECT,DAILY_INSTANCE_2025_10_25,WARRANTY_COVERAGE_TEMPLATE,
DC_CURRENT_SNAP_IB,PRODUCT_PO_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_PO_TYPE,
DC_CURRENT_SNAP_IB,ITEM_NAME,DIRECT,DAILY_INSTANCE_2025_10_25,ITEM_NAME,
DC_CURRENT_SNAP_IB,SO_LINE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,SO_LINE_ID,
DC_CURRENT_SNAP_IB,INSTANCE_CREATION_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_CREATION_DATE,
DC_CURRENT_SNAP_IB,INSTANCE_LAST_UPDATE_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_LAST_UPDATE_DATE,
DC_CURRENT_SNAP_IB,INSTALL_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,INSTALL_DATE,
DC_CURRENT_SNAP_IB,ATTRIBUTE1,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE1,
DC_CURRENT_SNAP_IB,ATTRIBUTE2,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE2,
DC_CURRENT_SNAP_IB,ATTRIBUTE3,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE3,
DC_CURRENT_SNAP_IB,ATTRIBUTE4,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE4,
DC_CURRENT_SNAP_IB,ATTRIBUTE5,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE5,
DC_CURRENT_SNAP_IB,ATTRIBUTE15,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE15,
DC_CURRENT_SNAP_IB,ATTRIBUTE16,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE16,
DC_CURRENT_SNAP_IB,ATTRIBUTE17,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE17,
DC_CURRENT_SNAP_IB,ATTRIBUTE18,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE18,
DC_CURRENT_SNAP_IB,ATTRIBUTE19,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE19,
DC_CURRENT_SNAP_IB,ATTRIBUTE20,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE20,
DC_CURRENT_SNAP_IB,ATTRIBUTE21,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE21,
DC_CURRENT_SNAP_IB,ATTRIBUTE22,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE22,
DC_CURRENT_SNAP_IB,ATTRIBUTE23,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE23,
DC_CURRENT_SNAP_IB,ATTRIBUTE24,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE24,
DC_CURRENT_SNAP_IB,ATTRIBUTE25,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE25,
DC_CURRENT_SNAP_IB,ATTRIBUTE26,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE26,
DC_CURRENT_SNAP_IB,ATTRIBUTE27,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE27,
DC_CURRENT_SNAP_IB,ATTRIBUTE28,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE28,
DC_CURRENT_SNAP_IB,ATTRIBUTE29,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE29,
DC_CURRENT_SNAP_IB,ATTRIBUTE30,DIRECT,DAILY_INSTANCE_2025_10_25,ATTRIBUTE30,
DC_CURRENT_SNAP_IB,INSTANCE_CREATED_BY,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_CREATED_BY,
DC_CURRENT_SNAP_IB,INSTANCE_LAST_UPDATED_BY,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_LAST_UPDATED_BY,
DC_CURRENT_SNAP_IB,INSTANCE_DESCRIPTION,DIRECT,DAILY_INSTANCE_2025_10_25,INSTANCE_DESCRIPTION,
DC_CURRENT_SNAP_IB,MIGRATED_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,MIGRATED_FLAG,
DC_CURRENT_SNAP_IB,ACTIVE_START_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,ACTIVE_START_DATE,
DC_CURRENT_SNAP_IB,ACTIVE_END_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,ACTIVE_END_DATE,
DC_CURRENT_SNAP_IB,LOCATION_TYPE_CODE,DIRECT,DAILY_INSTANCE_2025_10_25,LOCATION_TYPE_CODE,
DC_CURRENT_SNAP_IB,LOCATION_ID,DIRECT,DAILY_INSTANCE_2025_10_25,LOCATION_ID,
DC_CURRENT_SNAP_IB,NRT_CREATION_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,NRT_CREATION_DATE,
DC_CURRENT_SNAP_IB,NRT_CREATED_BY,DIRECT,DAILY_INSTANCE_2025_10_25,NRT_CREATED_BY,
DC_CURRENT_SNAP_IB,NRT_LAST_UPDATE_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,NRT_LAST_UPDATE_DATE,
DC_CURRENT_SNAP_IB,NRT_LAST_UPDATED_BY,DIRECT,DAILY_INSTANCE_2025_10_25,NRT_LAST_UPDATED_BY,
DC_CURRENT_SNAP_IB,NRT_REQUEST_ID,DIRECT,DAILY_INSTANCE_2025_10_25,NRT_REQUEST_ID,
DC_CURRENT_SNAP_IB,NRT_PROGRAM_ID,DIRECT,DAILY_INSTANCE_2025_10_25,NRT_PROGRAM_ID,
DC_CURRENT_SNAP_IB,EU_PARTY_ID,DIRECT,DAILY_INSTANCE_2025_10_25,EU_PARTY_ID,
DC_CURRENT_SNAP_IB,EU_PARTY_SITE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,EU_PARTY_SITE_ID,
DC_CURRENT_SNAP_IB,EU_SITE_USE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,EU_SITE_USE_ID,
DC_CURRENT_SNAP_IB,RESELLER_PARTY_ID,DIRECT,DAILY_INSTANCE_2025_10_25,RESELLER_PARTY_ID,
DC_CURRENT_SNAP_IB,COLLECTOR_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,COLLECTOR_FLAG,
DC_CURRENT_SNAP_IB,DUPLICATE_IB_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,DUPLICATE_IB_FLAG,
DC_CURRENT_SNAP_IB,DUPLICATE_IB_REF_INSTANCE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,DUPLICATE_IB_REF_INSTANCE_ID,
DC_CURRENT_SNAP_IB,COVERED_LINE_COUNT,DIRECT,DAILY_INSTANCE_2025_10_25,COVERED_LINE_COUNT,
DC_CURRENT_SNAP_IB,DUPLICATE_COVERAGE_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,DUPLICATE_COVERAGE_FLAG,
DC_CURRENT_SNAP_IB,DUPLICATE_COVERED_LINE_COUNT,DIRECT,DAILY_INSTANCE_2025_10_25,DUPLICATE_COVERED_LINE_COUNT,
DC_CURRENT_SNAP_IB,USD_ERP_LIST_PRICE,DIRECT,DAILY_INSTANCE_2025_10_25,USD_ERP_LIST_PRICE,
DC_CURRENT_SNAP_IB,USD_ERP_SELLING_PRICE,DIRECT,DAILY_INSTANCE_2025_10_25,USD_ERP_SELLING_PRICE,
DC_CURRENT_SNAP_IB,USD_CONVERSION_RATE,DIRECT,DAILY_INSTANCE_2025_10_25,USD_CONVERSION_RATE,
DC_CURRENT_SNAP_IB,DEAL_ID,DIRECT,DAILY_INSTANCE_2025_10_25,DEAL_ID,
DC_CURRENT_SNAP_IB,SAVA,DIRECT,DAILY_INSTANCE_2025_10_25,SAVA,
DC_CURRENT_SNAP_IB,ORIGINAL_SHIP_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,ORIGINAL_SHIP_DATE,
DC_CURRENT_SNAP_IB,IB_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,IB_TYPE,
DC_CURRENT_SNAP_IB,LICENSE_TERM,DIRECT,DAILY_INSTANCE_2025_10_25,LICENSE_TERM,
DC_CURRENT_SNAP_IB,LICENSE_START_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,LICENSE_START_DATE,
DC_CURRENT_SNAP_IB,LICENSE_END_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,LICENSE_END_DATE,
DC_CURRENT_SNAP_IB,PROGRAM_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,PROGRAM_TYPE,
DC_CURRENT_SNAP_IB,LAST_COVERAGE_END_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,LAST_COVERAGE_END_DATE,
DC_CURRENT_SNAP_IB,IB_MIGRATION_CREDIT_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,IB_MIGRATION_CREDIT_FLAG,
DC_CURRENT_SNAP_IB,FIRST_COVERAGE_START_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,FIRST_COVERAGE_START_DATE,
DC_CURRENT_SNAP_IB,LAST_COVERED_LINE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,LAST_COVERED_LINE_ID,
DC_CURRENT_SNAP_IB,UNIT_OF_MEASURE,DIRECT,DAILY_INSTANCE_2025_10_25,UNIT_OF_MEASURE,
DC_CURRENT_SNAP_IB,EXTERNAL_REFERENCE,DIRECT,DAILY_INSTANCE_2025_10_25,EXTERNAL_REFERENCE,
DC_CURRENT_SNAP_IB,MLB_ITEM_NAME,DIRECT,DAILY_INSTANCE_2025_10_25,MLB_ITEM_NAME,
DC_CURRENT_SNAP_IB,MLB_INVENTORY_ITEM_ID,DIRECT,DAILY_INSTANCE_2025_10_25,MLB_INVENTORY_ITEM_ID,
DC_CURRENT_SNAP_IB,SO_NUMBER_SOURCE_SYSTEM,DIRECT,DAILY_INSTANCE_2025_10_25,SO_NUMBER_SOURCE_SYSTEM,
DC_CURRENT_SNAP_IB,SO_LINE_ID_SOURCE_SYSTEM,DIRECT,DAILY_INSTANCE_2025_10_25,SO_LINE_ID_SOURCE_SYSTEM,
DC_CURRENT_SNAP_IB,DELIST_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,DELIST_FLAG,
DC_CURRENT_SNAP_IB,CONSUMPTION_MODEL,DIRECT,DAILY_INSTANCE_2025_10_25,CONSUMPTION_MODEL,
DC_CURRENT_SNAP_IB,METERING_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,METERING_TYPE,
DC_CURRENT_SNAP_IB,VIRTUALIZATION_PLATFORM,DIRECT,DAILY_INSTANCE_2025_10_25,VIRTUALIZATION_PLATFORM,
DC_CURRENT_SNAP_IB,DEPLOYMENT_ID,DIRECT,DAILY_INSTANCE_2025_10_25,DEPLOYMENT_ID,
DC_CURRENT_SNAP_IB,DEPLOYMENT_START_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,DEPLOYMENT_START_DATE,
DC_CURRENT_SNAP_IB,DEPLOYMENT_END_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,DEPLOYMENT_END_DATE,
DC_CURRENT_SNAP_IB,CONSUMPTION_SKU_ITEM_ID,DIRECT,DAILY_INSTANCE_2025_10_25,CONSUMPTION_SKU_ITEM_ID,
DC_CURRENT_SNAP_IB,FLEX_UP_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,FLEX_UP_FLAG,
DC_CURRENT_SNAP_IB,TRANSACTION_FLOW,DIRECT,DAILY_INSTANCE_2025_10_25,TRANSACTION_FLOW,
DC_CURRENT_SNAP_IB,PROPOSAL_EXCLUDE_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,PROPOSAL_EXCLUDE_FLAG,
DC_CURRENT_SNAP_IB,BPA_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,BPA_FLAG,
DC_CURRENT_SNAP_IB,REPLICATION_FACTOR,DIRECT,DAILY_INSTANCE_2025_10_25,REPLICATION_FACTOR,
DC_CURRENT_SNAP_IB,ADMIN_OVERHEAD,DIRECT,DAILY_INSTANCE_2025_10_25,ADMIN_OVERHEAD,
DC_CURRENT_SNAP_IB,NRT_ATTRIBUTE1_C,DIRECT,DAILY_INSTANCE_2025_10_25,NRT_ATTRIBUTE1_C,
DC_CURRENT_SNAP_IB,RECORD_OF_PERSONA,DIRECT,DAILY_INSTANCE_2025_10_25,RECORD_OF_PERSONA,
DC_CURRENT_SNAP_IB,EXCLUSION_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,EXCLUSION_TYPE,
DC_CURRENT_SNAP_IB,COMPLIANCE_PROGRAM_NAME,DIRECT,DAILY_INSTANCE_2025_10_25,COMPLIANCE_PROGRAM_NAME,
DC_CURRENT_SNAP_IB,LIST_PRICE_GPL_US_SHIP,DIRECT,DAILY_INSTANCE_2025_10_25,LIST_PRICE_GPL_US_SHIP,
DC_CURRENT_SNAP_IB,LIST_PRICE_GPL_US_SHIP_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,LIST_PRICE_GPL_US_SHIP_FLAG,
DC_CURRENT_SNAP_IB,POS_TRANS_ID,DIRECT,DAILY_INSTANCE_2025_10_25,POS_TRANS_ID,
DC_CURRENT_SNAP_IB,POS_TRANS_DATE,DIRECT,DAILY_INSTANCE_2025_10_25,POS_TRANS_DATE,
DC_CURRENT_SNAP_IB,RMA_ORDER_NUMBER,DIRECT,DAILY_INSTANCE_2025_10_25,RMA_ORDER_NUMBER,
DC_CURRENT_SNAP_IB,RMA_LINE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,RMA_LINE_ID,
DC_CURRENT_SNAP_IB,ORDER_SOURCE_ID,DIRECT,DAILY_INSTANCE_2025_10_25,ORDER_SOURCE_ID,
DC_CURRENT_SNAP_IB,L0_EXCLUSION_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,L0_EXCLUSION_FLAG,
DC_CURRENT_SNAP_IB,PRODUCT_RELATIONSHIP,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_RELATIONSHIP,
DC_CURRENT_SNAP_IB,CONFIG_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,CONFIG_TYPE,
DC_CURRENT_SNAP_IB,MAPPED_TO_SERVICE_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,MAPPED_TO_SERVICE_FLAG,
DC_CURRENT_SNAP_IB,ITEM_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,ITEM_TYPE,
DC_CURRENT_SNAP_IB,PRODUCT_FAMILY_MFG_DESCR,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_FAMILY_MFG_DESCR,
DC_CURRENT_SNAP_IB,PRODUCT_FAMILY_DESCRIPTION,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_FAMILY_DESCRIPTION,
DC_CURRENT_SNAP_IB,PRODUCT_DESCRIPTION,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_DESCRIPTION,
DC_CURRENT_SNAP_IB,PRODUCT_FAMILY,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_FAMILY,
DC_CURRENT_SNAP_IB,PRODUCT_TYPE,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_TYPE,
DC_CURRENT_SNAP_IB,SERVICE_LIST_PRICE,DIRECT,DAILY_INSTANCE_2025_10_25,SERVICE_LIST_PRICE,
DC_CURRENT_SNAP_IB,PRODUCT_LIST_PRICE,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_LIST_PRICE,
DC_CURRENT_SNAP_IB,TECHNOLOGY_GROUP,DIRECT,DAILY_INSTANCE_2025_10_25,TECHNOLOGY_GROUP,
DC_CURRENT_SNAP_IB,ARCHITECTURE,DIRECT,DAILY_INSTANCE_2025_10_25,ARCHITECTURE,
DC_CURRENT_SNAP_IB,SUB_ARCHITECTURE,DIRECT,DAILY_INSTANCE_2025_10_25,SUB_ARCHITECTURE,
DC_CURRENT_SNAP_IB,ARCHITECTURE_D,DIRECT,DAILY_INSTANCE_2025_10_25,ARCHITECTURE_D,
DC_CURRENT_SNAP_IB,SUB_ARCHITECTURE_D,DIRECT,DAILY_INSTANCE_2025_10_25,SUB_ARCHITECTURE_D,
DC_CURRENT_SNAP_IB,PAST_LDOS,DIRECT,DAILY_INSTANCE_2025_10_25,PAST_LDOS,
DC_CURRENT_SNAP_IB,PRODUCT_END_OF_LIFE_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,PRODUCT_END_OF_LIFE_FLAG,
DC_CURRENT_SNAP_IB,BUSINESS_ENTITY,DIRECT,DAILY_INSTANCE_2025_10_25,BUSINESS_ENTITY,
DC_CURRENT_SNAP_IB,OFFER_ATO_SUITE_DESCRIPTION,DIRECT,DAILY_INSTANCE_2025_10_25,OFFER_ATO_SUITE_DESCRIPTION,
DC_CURRENT_SNAP_IB,LAST_DATE_OF_SERVICE_ATTACHED,DIRECT,DAILY_INSTANCE_2025_10_25,LAST_DATE_OF_SERVICE_ATTACHED,
DC_CURRENT_SNAP_IB,LAST_DATE_OF_RENEWAL,DIRECT,DAILY_INSTANCE_2025_10_25,LAST_DATE_OF_RENEWAL,
DC_CURRENT_SNAP_IB,GLOBAL_PRODUCT_LIST_PRICE,DIRECT,DAILY_INSTANCE_2025_10_25,GLOBAL_PRODUCT_LIST_PRICE,
DC_CURRENT_SNAP_IB,GLOBAL_PRODUCT_LIST_PRICE_X_QUANTITY,DIRECT,DAILY_INSTANCE_2025_10_25,GLOBAL_PRODUCT_LIST_PRICE_X_QUANTITY,
DC_CURRENT_SNAP_IB,MSA_FLAGGED,DIRECT,DAILY_INSTANCE_2025_10_25,MSA_FLAGGED,
DC_CURRENT_SNAP_IB,LAST_DATE_OF_SUPPORT,DIRECT,DAILY_INSTANCE_2025_10_25,LAST_DATE_OF_SUPPORT,
DC_CURRENT_SNAP_IB,DEVICE_LEVEL_IS_LDOS_FLAG,DIRECT,DAILY_INSTANCE_2025_10_25,DEVICE_LEVEL_IS_LDOS_FLAG,
DC_CURRENT_SNAP_IB,LDOS_ANNUAL_DURATION,DIRECT,DAILY_INSTANCE_2025_10_25,LDOS_ANNUAL_DURATION,
DC_CURRENT_SNAP_IB,LDOS_DETAILS_MONTHS,DIRECT,DAILY_INSTANCE_2025_10_25,LDOS_DETAILS_MONTHS,
DC_CURRENT_SNAP_IB,LDOS_DETAILS_IN_MONTHS,DIRECT,DAILY_INSTANCE_2025_10_25,LDOS_DETAILS_IN_MONTHS,
DC_CURRENT_SNAP_IB,MD5_HASH,DIRECT,DAILY_INSTANCE_2025_10_25,MD5_HASH,
DC_CURRENT_SNAP_EOV,SEGMENT1,DIRECT,DAILY_EOV_2025_10_25,SEGMENT1,
DC_CURRENT_SNAP_EOV,EO_SECURITY_VUL_SUPPORT_DATE,DIRECT,DAILY_EOV_2025_10_25,EO_SECURITY_VUL_SUPPORT_DATE,
DC_CURRENT_SNAP_EOV,ORDERV_EOV,DIRECT,DAILY_EOV_2025_10_25,ORDERV_EOV,
DC_CURRENT_SNAP_EOV,SEGMENT1,DIRECT,DAILY_EOV_2025_10_25,SEGMENT1,
DC_CURRENT_SNAP_EOV,EO_SECURITY_VUL_SUPPORT_DATE,DIRECT,DAILY_EOV_2025_10_25,EO_SECURITY_VUL_SUPPORT_DATE,
DC_CURRENT_SNAP_EOV,ORDERV_EOV,DIRECT,DAILY_EOV_2025_10_25,ORDERV_EOV,
DC_CURRENT_SNAP_EOL,BK_END_OF_LIFE_REQUEST_NUM,DIRECT,DAILY_EOL_2025_10_25,BK_END_OF_LIFE_REQUEST_NUM,
DC_CURRENT_SNAP_EOL,BK_PRODUCT_ID,DIRECT,DAILY_EOL_2025_10_25,BK_PRODUCT_ID,
DC_CURRENT_SNAP_EOL,END_OF_CHANGE_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_CHANGE_DT,
DC_CURRENT_SNAP_EOL,END_OF_MANUFACTURING_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_MANUFACTURING_DT,
DC_CURRENT_SNAP_EOL,END_OF_NEW_SVC_ATTACHMENT_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_NEW_SVC_ATTACHMENT_DT,
DC_CURRENT_SNAP_EOL,END_OF_SOFTWARE_MAINTENANCE_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SOFTWARE_MAINTENANCE_DT,
DC_CURRENT_SNAP_EOL,END_OF_ROUTINE_FAIL_ANLYSYS_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_ROUTINE_FAIL_ANLYSYS_DT,
DC_CURRENT_SNAP_EOL,END_OF_SALE_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SALE_DT,
DC_CURRENT_SNAP_EOL,EOL_SOFTWARE_AVAILABLE_DT,DIRECT,DAILY_EOL_2025_10_25,EOL_SOFTWARE_AVAILABLE_DT,
DC_CURRENT_SNAP_EOL,END_OF_SFTWR_LICENSE_AVAIL_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SFTWR_LICENSE_AVAIL_DT,
DC_CURRENT_SNAP_EOL,EOL_SIGNATURE_RELEASE_DT,DIRECT,DAILY_EOL_2025_10_25,EOL_SIGNATURE_RELEASE_DT,
DC_CURRENT_SNAP_EOL,END_OF_SVC_CONTRACT_RNWL_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SVC_CONTRACT_RNWL_DT,
DC_CURRENT_SNAP_EOL,END_OF_TAC_ENGG_SUPPORT_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_TAC_ENGG_SUPPORT_DT,
DC_CURRENT_SNAP_EOL,ORDERV,DIRECT,DAILY_EOL_2025_10_25,ORDERV,
DC_CURRENT_SNAP_EOL,BK_END_OF_LIFE_REQUEST_NUM,DIRECT,DAILY_EOL_2025_10_25,BK_END_OF_LIFE_REQUEST_NUM,
DC_CURRENT_SNAP_EOL,BK_PRODUCT_ID,DIRECT,DAILY_EOL_2025_10_25,BK_PRODUCT_ID,
DC_CURRENT_SNAP_EOL,END_OF_CHANGE_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_CHANGE_DT,
DC_CURRENT_SNAP_EOL,END_OF_MANUFACTURING_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_MANUFACTURING_DT,
DC_CURRENT_SNAP_EOL,END_OF_NEW_SVC_ATTACHMENT_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_NEW_SVC_ATTACHMENT_DT,
DC_CURRENT_SNAP_EOL,END_OF_SOFTWARE_MAINTENANCE_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SOFTWARE_MAINTENANCE_DT,
DC_CURRENT_SNAP_EOL,END_OF_ROUTINE_FAIL_ANLYSYS_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_ROUTINE_FAIL_ANLYSYS_DT,
DC_CURRENT_SNAP_EOL,END_OF_SALE_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SALE_DT,
DC_CURRENT_SNAP_EOL,EOL_SOFTWARE_AVAILABLE_DT,DIRECT,DAILY_EOL_2025_10_25,EOL_SOFTWARE_AVAILABLE_DT,
DC_CURRENT_SNAP_EOL,END_OF_SFTWR_LICENSE_AVAIL_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SFTWR_LICENSE_AVAIL_DT,
DC_CURRENT_SNAP_EOL,EOL_SIGNATURE_RELEASE_DT,DIRECT,DAILY_EOL_2025_10_25,EOL_SIGNATURE_RELEASE_DT,
DC_CURRENT_SNAP_EOL,END_OF_SVC_CONTRACT_RNWL_DT,DIRECT,DAILY_EOL_2025_10_25,END_OF_SVC_CONTRACT_RNWL_DT,
